Id	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition	SalePrice	logMS	loglot	logBsmt	logfin	loghalf	logtot	loggar	logdeck	logporch	logpool	logMisc	transMS	translot	transBsmt	transfin	lowqualSF	transhalf	transtot	transdeck	transporch	transpool	transMisc	transgar	gragecars	BrkTil	CBlock	PConc	Slab	Stone	Wood	_INTO_
1355	60	RL	NA	10316	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	No	GLQ	735	Unf	0	257	992	GasA	Ex	Y	SBrkr	992	873	0	1865	1	0	2	1	3	1	Gd	7	Typ	1	TA	Attchd	2000	RFn	3	839	TA	TA	Y	0	184	0	0	0	0	NA	NA	NA	0	6	2008	WD	Normal	235000	4.094344562	9.241451367	6.599870499			1.945910149	1.098612289		5.214935758			7.745966692	9.241548299	27.11088342			0	2.645751311	0	13.56465997	0	0	1.732050808		0.030551013	0.07016443	0.754339125	0.020004016	0.049782469	0.075158947	PConc
1356	80	RL	10	10192	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	SLvl	7	6	1968	1992	Gable	CompShg	MetalSd	MetalSd	BrkFace	143	TA	TA	CBlock	TA	TA	No	Unf	0	Unf	0	570	570	GasA	Gd	Y	SBrkr	1222	698	0	1920	0	0	3	0	4	1	Gd	8	Typ	1	TA	Attchd	1968	RFn	2	487	TA	TA	Y	0	98	0	0	0	0	NA	GdPrv	NA	0	9	2006	WD	Normal	170000	4.382026635	9.229358378				2.079441542	0.693147181		4.584967479			8.94427191	9.229456489	0			0	2.828427125	0	9.899494937	0	0	1.414213562		0.160257738	0.076149443	0.178350744	0.173092492	0.382279269	0.029870313	Stone
1357	20	RL	NA	9477	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1966	1966	Gable	CompShg	HdBoard	HdBoard	BrkFace	65	TA	TA	CBlock	TA	TA	No	Rec	340	Unf	0	524	864	GasA	TA	Y	SBrkr	892	0	0	892	0	0	1	0	3	1	TA	5	Typ	0	NA	Attchd	1966	RFn	1	264	TA	TA	Y	0	0	0	0	0	0	NA	GdWo	NA	0	10	2008	WD	Normal	110000	2.995732274	9.15662309	5.828945618			1.609437912	0					4.472135955	9.156728603	18.43908892			0	2.236067978	0	0	0	0	1		0.291414194	0.351862103	0.058625187	0.204544667	0.016486756	0.077067093	CBlock
1358	20	RL	NA	12537	Pave	NA	IR1	Lvl	AllPub	CulDSac	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1971	2008	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	CBlock	TA	TA	No	GLQ	734	Unf	0	344	1078	GasA	Ex	Y	SBrkr	1078	0	0	1078	1	0	1	1	3	1	TA	6	Typ	1	Fa	Attchd	1971	Fin	2	500	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	4	2010	WD	Normal	149900	2.995732274	9.436439551	6.598509029			1.791759469	0.693147181					4.472135955	9.436519312	27.09243437			0	2.449489743	0	0	0	0	1.414213562		0.115266779	0.263960189	0.166787407	0.105820113	0.012848792	0.335316722	Wood
1359	160	FV	NA	2117	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	Twnhs	2Story	6	5	2000	2000	Gable	CompShg	MetalSd	MetalSd	BrkFace	216	Gd	TA	PConc	Gd	TA	No	GLQ	378	Unf	0	378	756	GasA	Ex	Y	SBrkr	769	804	0	1573	0	0	2	1	3	1	Gd	5	Typ	0	NA	Detchd	2000	Unf	2	440	TA	TA	Y	0	32	0	0	0	0	NA	NA	NA	0	6	2010	WD	Normal	177500	5.075173815	7.657755271	5.934894196			1.609437912	0.693147181		3.465735903			12.64911064	7.658227526	19.4422221			0	2.236067978	0	5.65685425	0	0	1.414213562		0.115587577	0.162083652	0.354659643	0.19467554	0.070629774	0.102363815	PConc
1360	20	RL	12	16737	Pave	NA	Reg	Lvl	AllPub	FR3	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2004	2005	Hip	CompShg	VinylSd	VinylSd	BrkFace	66	Gd	TA	PConc	Ex	TA	Av	GLQ	1447	Unf	0	533	1980	GasA	Ex	Y	SBrkr	1980	0	0	1980	1	0	2	0	3	1	Ex	8	Typ	1	Gd	Attchd	2004	Fin	3	770	TA	TA	Y	194	45	0	0	0	0	NA	NA	NA	0	9	2006	WD	Normal	315000	2.995732274	9.725377117	7.277247727			2.079441542	1.098612289	5.267858159	3.80666249			4.472135955	9.725436863	38.0394532			0	2.828427125	13.92838828	6.708203933	0	0	1.732050808		0.007929946	0.054745737	0.222043639	0.003597446	0.00334811	0.708335123	Wood
1361	70	RL	51	9842	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	SWISU	Feedr	Norm	1Fam	2Story	5	6	1921	1998	Gable	CompShg	MetalSd	Wd Sdng	None	0	TA	TA	BrkTil	TA	Fa	No	Unf	0	Unf	0	612	612	GasA	Ex	Y	SBrkr	990	1611	0	2601	0	0	3	1	4	1	TA	8	Typ	0	NA	BuiltIn	1998	RFn	2	621	TA	TA	Y	183	0	301	0	0	0	NA	NA	NA	0	5	2008	WD	Normal	189000	4.248495242	9.194414221				2.079441542	0.693147181	5.209486153				8.366600265	9.194515822	0			0	2.828427125	13.52774926	0	0	0	1.414213562		0.167115564	0.100816082	0.178970826	0.222605262	0.231172924	0.099319342	Stone
1362	20	RL	12	16158	Pave	NA	IR1	Low	AllPub	Inside	Mod	StoneBr	Norm	Norm	1Fam	1Story	7	5	2005	2005	Hip	CompShg	VinylSd	VinylSd	Stone	16	Gd	TA	PConc	Ex	TA	Av	ALQ	1274	Unf	0	256	1530	GasA	Ex	Y	SBrkr	1530	0	0	1530	1	0	2	0	3	1	Gd	7	Typ	1	Gd	Attchd	2005	Fin	2	430	TA	TA	Y	168	36	0	0	0	0	NA	NA	NA	0	6	2009	WD	Normal	260000	2.995732274	9.690170562	7.149916836			1.945910149	0.693147181	5.123963979	3.583518939			4.472135955	9.690232449	35.6931366			0	2.645751311	12.9614814	6	0	0	1.414213562		0.038616518	0.181467512	0.155613462	0.012086252	0.006577309	0.605638948	Wood
1363	50	RL	NA	12513	Pave	NA	IR1	Lvl	AllPub	FR2	Gtl	NAmes	Feedr	Norm	1Fam	1.5Fin	4	4	1920	2007	Gable	CompShg	VinylSd	VinylSd	None	0	TA	Gd	BrkTil	TA	Fa	No	Unf	0	Unf	0	715	715	GasA	Gd	Y	SBrkr	1281	457	0	1738	0	0	2	0	4	1	TA	7	Typ	1	Gd	Attchd	1920	Unf	1	368	TA	TA	Y	55	0	0	0	0	0	NA	NA	NA	0	6	2009	WD	Normal	104900	3.912023005	9.434523383				1.945910149	0	4.007333185				7.071067812	9.434603297	0			0	2.645751311	7.416198487	0	0	0	1		0.340782973	0.165333972	0.042514145	0.291278246	0.117357387	0.042733277	BrkTil
1364	60	RL	73	8499	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	2006	2007	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	No	Unf	0	Unf	0	616	616	GasA	Ex	Y	SBrkr	616	796	0	1412	0	0	2	1	3	1	Gd	6	Typ	1	Gd	BuiltIn	2007	Fin	2	432	TA	TA	Y	0	36	0	0	0	0	NA	NA	NA	0	3	2007	New	Partial	156932	4.094344562	9.047703789				1.791759469	0.693147181		3.583518939			7.745966692	9.047821443	0			0	2.449489743	0	6	0	0	1.414213562		0.193431619	0.148751986	0.197532136	0.321892849	0.086631616	0.051759795	Slab
1365	160	FV	30	3180	Pave	Pa	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	2Story	7	5	2005	2005	Gable	CompShg	MetalSd	MetalSd	None	0	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	600	600	GasA	Ex	Y	SBrkr	520	600	80	1200	0	0	2	1	2	1	Gd	4	Typ	0	NA	Detchd	2005	RFn	2	480	TA	TA	Y	0	166	0	0	0	0	NA	NA	NA	0	4	2006	WD	Abnorml	144152	5.075173815	8.064636476		4.382026635		1.386294361	0.693147181		5.111987788			12.64911064	8.064950892	0			0	2	0	12.88409873	0	0	1.414213562		0.168776457	0.122279944	0.526553885	0.11094223	0.06256904	0.008878445	PConc
1366	60	FV	NA	7500	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	2Story	7	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	No	GLQ	533	Unf	0	281	814	GasA	Ex	Y	SBrkr	814	860	0	1674	1	0	2	1	3	1	Gd	7	Typ	0	NA	Attchd	2000	RFn	2	663	TA	TA	Y	0	96	0	0	0	0	NA	NA	NA	0	1	2010	WD	Normal	216000	4.094344562	8.9226583	6.278521424			1.945910149	0.693147181		4.564348192			7.745966692	8.922791624	23.08679276			0	2.645751311	0	9.797958971	0	0	1.414213562		0.149288283	0.184305156	0.332278223	0.095268155	0.110307523	0.128552661	PConc
1367	60	RL	68	9179	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	1999	1999	Gable	CompShg	VinylSd	VinylSd	BrkFace	158	Gd	TA	PConc	Gd	TA	No	GLQ	633	Unf	0	240	873	GasA	Ex	Y	SBrkr	882	908	0	1790	1	0	2	1	3	1	Gd	7	Typ	0	NA	Attchd	1999	RFn	2	588	TA	TA	Y	0	88	0	0	0	0	NA	NA	NA	0	6	2008	WD	Abnorml	193000	4.094344562	9.124673545	6.450470422			1.945910149	0.693147181		4.477336815			7.745966692	9.124782484	25.15949125			0	2.645751311	0	9.38083152	0	0	1.414213562		0.139379846	0.200148888	0.318085357	0.086054345	0.087140464	0.1691911	PConc
1368	160	RM	41	2665	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	MeadowV	Norm	Norm	TwnhsE	2Story	5	6	1977	1977	Gable	CompShg	CemntBd	CmentBd	None	0	TA	TA	PConc	TA	TA	No	ALQ	548	Rec	173	36	757	GasA	Ex	Y	SBrkr	925	550	0	1475	0	0	2	0	4	1	TA	6	Typ	1	TA	Attchd	1977	RFn	1	336	TA	TA	Y	104	26	0	0	0	0	NA	NA	NA	0	7	2006	WD	Normal	127000	5.075173815	7.887959337	6.306275287			1.791759469	0	4.644390899	3.258096538			12.64911064	7.888334501	23.40939982			0	2.449489743	10.19803903	5.099019514	0	0	1		0.216621016	0.239827362	0.147455054	0.121070032	0.140151679	0.134874857	CBlock
1369	120	RM	NA	4435	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	TwnhsE	1Story	6	5	2003	2004	Gable	CompShg	VinylSd	VinylSd	BrkFace	170	Gd	TA	PConc	Gd	TA	Av	GLQ	685	Unf	0	163	848	GasA	Ex	Y	SBrkr	848	0	0	848	1	0	1	0	1	1	Gd	4	Typ	0	NA	Attchd	2003	Fin	2	420	TA	TA	Y	140	0	0	0	0	0	NA	NA	NA	0	6	2009	WD	Normal	144000	4.787491743	8.397282895	6.529418838			1.386294361	0.693147181	4.941642423				10.95445115	8.397508349	26.17250466			0	2	11.83215957	0	0	0	1.414213562		0.069569264	0.250481338	0.360717119	0.080624481	0.009440808	0.229166991	PConc
1370	20	RL	48	10635	Pave	NA	IR2	Lvl	AllPub	FR2	Gtl	CollgCr	Norm	Norm	1Fam	1Story	8	5	2003	2003	Hip	CompShg	VinylSd	VinylSd	BrkFace	171	Gd	TA	PConc	Gd	TA	Av	BLQ	370	GLQ	972	315	1657	GasA	Ex	Y	SBrkr	1668	0	0	1668	1	0	2	0	3	1	Gd	8	Typ	1	TA	Attchd	2003	Fin	2	502	TA	TA	Y	0	262	0	0	0	0	NA	NA	NA	0	5	2010	WD	Normal	232000	2.995732274	9.271905728	5.913503006			2.079441542	0.693147181		5.568344504			4.472135955	9.271999752	19.23538406			0	2.828427125	0	16.18641406	0	0	1.414213562		0.128505013	0.106789483	0.404443145	0.030564222	0.31148422	0.018213918	PConc
1371	50	RL	90	5400	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Artery	Norm	1Fam	1.5Fin	4	6	1920	1950	Gable	CompShg	CBlock	CBlock	None	0	Fa	TA	PConc	TA	TA	No	ALQ	315	Rec	105	420	840	GasA	Ex	Y	SBrkr	840	534	0	1374	0	0	1	0	2	1	TA	6	Typ	0	NA	Detchd	1967	Fin	1	338	TA	TA	Y	0	0	198	0	0	0	NA	NA	NA	0	10	2009	WD	Normal	105000	3.912023005	8.594154233	5.752572639			1.791759469	0					7.071067812	8.594339401	17.74823935			0	2.449489743	0	0	0	0	1		0.313544044	0.263388534	0.064894344	0.219061485	0.050819814	0.088291779	BrkTil
1372	80	RL	80	9600	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SLvl	6	6	1955	1996	Hip	CompShg	AsbShng	AsbShng	None	0	TA	TA	CBlock	TA	TA	Av	BLQ	831	Unf	0	161	992	GasA	Gd	Y	SBrkr	1661	0	0	1661	1	0	1	0	3	1	Gd	8	Typ	1	TA	BuiltIn	1955	RFn	1	377	TA	TA	Y	0	28	0	0	178	0	NA	MnPrv	NA	0	10	2008	WD	Normal	165500	4.382026635	9.169518378	6.722629795			2.079441542	0		3.33220451			8.94427191	9.169622539	28.82707061			0	2.828427125	0	5.291502622	0	0	1		0.228230423	0.242878054	0.073540833	0.081148462	0.109521393	0.264680834	Wood
1373	60	RL	75	9750	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	6	1998	1998	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	Av	GLQ	975	Unf	0	133	1108	GasA	Ex	Y	SBrkr	1108	989	0	2097	1	0	2	1	3	1	Gd	8	Typ	1	TA	Detchd	1998	RFn	2	583	TA	TA	Y	253	170	0	0	0	0	NA	NA	NA	0	6	2006	WD	Normal	274300	4.094344562	9.185022564	6.882437471			2.079441542	0.693147181	5.533389489	5.135798437			7.745966692	9.185125123	31.22498999			0	2.828427125	15.90597372	13.03840481	0	0	1.414213562		0.057276577	0.140099789	0.521245225	0.009356846	0.095848097	0.176173466	PConc
1374	20	RL	NA	11400	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NoRidge	Norm	Norm	1Fam	1Story	10	5	2001	2002	Hip	CompShg	VinylSd	VinylSd	BrkFace	705	Ex	TA	PConc	Ex	TA	Gd	GLQ	1282	Unf	0	1351	2633	GasA	Ex	Y	SBrkr	2633	0	0	2633	1	0	2	1	2	1	Ex	8	Typ	2	Gd	Attchd	2001	RFn	3	804	TA	TA	Y	314	140	0	0	0	0	NA	NA	NA	0	3	2007	WD	Normal	466500	2.995732274	9.341368634	7.156176638			2.079441542	1.098612289	5.749392986	4.941642423			4.472135955	9.34145635	35.80502758			0	2.828427125	17.72004515	11.83215957	0	0	1.732050808		0.009496085	0.056855581	0.594111509	0.002219736	0.010434005	0.326883085	PConc
1375	60	FV	85	10625	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	2Story	7	5	2005	2005	Gable	CompShg	CemntBd	CmentBd	None	0	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1026	1026	GasA	Ex	Y	SBrkr	1026	932	0	1958	0	0	2	1	3	1	Gd	9	Typ	1	Gd	Attchd	2005	Fin	3	936	TA	TA	Y	154	210	0	0	0	0	NA	NA	NA	0	7	2008	WD	Normal	250000	4.094344562	9.270964994				2.197224577	1.098612289	5.036952602	5.347107531			7.745966692	9.271059107	0			0	3	12.40967365	14.49137675	0	0	1.732050808		0.034144168	0.022312815	0.513509741	0.025891044	0.391966481	0.012175751	PConc
1376	20	RL	89	10991	Pave	NA	IR1	HLS	AllPub	Inside	Gtl	Timber	Norm	Norm	1Fam	1Story	8	5	2007	2007	Gable	CompShg	VinylSd	VinylSd	BrkFace	80	Gd	TA	PConc	Gd	TA	Gd	Unf	0	Unf	0	1571	1571	GasA	Ex	Y	SBrkr	1571	0	0	1571	0	0	2	0	3	1	Gd	7	Typ	1	Gd	Attchd	2007	Fin	3	722	TA	TA	Y	100	36	0	0	0	0	NA	NA	NA	0	12	2007	New	Partial	239000	2.995732274	9.304832035				1.945910149	1.098612289	4.605170186	3.583518939			4.472135955	9.304923015	0			0	2.645751311	10	6	0	0	1.732050808		0.084248251	0.086120605	0.470075595	0.197077601	0.069800861	0.092677088	PConc
1377	30	RL	52	6292	Pave	NA	Reg	Bnk	AllPub	Inside	Gtl	SWISU	Norm	Norm	1Fam	1Story	6	5	1930	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	BrkTil	Gd	TA	Mn	Rec	384	Unf	0	384	768	GasA	TA	N	SBrkr	790	0	0	790	0	0	1	0	2	1	TA	4	Typ	0	NA	Detchd	1925	Unf	1	160	Fa	TA	Y	0	141	0	0	0	0	NA	NA	NA	0	4	2008	WD	Normal	91000	3.401197382	8.747034264	5.950642553			1.386294361	0		4.94875989			5.477225575	8.747193184	19.59591794			0	2	0	11.87434209	0	0	1		0.269329511	0.433247664	0.163364143	0.087605862	0.021599926	0.024852893	CBlock
1378	50	RL	60	10998	Pave	Gr	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1.5Fin	5	5	1941	1960	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	CBlock	TA	TA	No	LwQ	408	BLQ	420	156	984	GasA	Ex	Y	SBrkr	984	620	0	1604	0	0	2	0	3	1	TA	6	Min2	0	NA	Detchd	1977	Unf	2	660	TA	TA	Y	0	68	0	0	0	0	NA	NA	NA	0	7	2009	WD	Normal	117000	3.912023005	9.305468717	6.011267174			1.791759469	0.693147181		4.219507705			7.071067812	9.305559639	20.19900988			0	2.449489743	0	8.246211251	0	0	1.414213562		0.166378425	0.229658669	0.284789872	0.153366548	0.054680514	0.111125971	PConc
1379	160	RM	21	1953	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	BrDale	Norm	Norm	Twnhs	2Story	6	5	1973	1973	Gable	CompShg	HdBoard	HdBoard	BrkFace	408	TA	TA	CBlock	TA	Fa	No	BLQ	309	Unf	0	174	483	GasA	TA	Y	SBrkr	483	504	0	987	0	0	1	1	2	1	TA	5	Typ	0	NA	Detchd	1973	Unf	1	264	TA	TA	Y	72	0	0	0	0	0	NA	NA	NA	0	6	2006	WD	Normal	83000	5.075173815	7.577121931	5.733341277			1.609437912	0	4.276666119				12.64911064	7.577633833	17.57839583			0	2.236067978	8.485281374	0	0	0	1		0.242473584	0.24129851	0.120724247	0.228086719	0.087180171	0.080236769	BrkTil
1380	80	RL	73	9735	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Timber	Norm	Norm	1Fam	SLvl	5	5	2006	2007	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	No	Unf	0	Unf	0	384	384	GasA	Gd	Y	NA	754	640	0	1394	0	0	2	1	3	1	Gd	7	Typ	0	NA	BuiltIn	2007	Fin	2	400	TA	TA	Y	100	0	0	0	0	0	NA	NA	NA	0	5	2008	WD	Normal	167500	4.382026635	9.183482918				1.945910149	0.693147181	4.605170186				8.94427191	9.183585635	0			0	2.645751311	10	0	0	0	1.414213562		0.174594364	0.117745045	0.176759225	0.299983565	0.148400546	0.082517256	Slab
1381	30	RL	45	8212	Pave	Gr	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	3	3	1914	1950	Gable	CompShg	Stucco	Stucco	None	0	TA	Fa	BrkTil	TA	Fa	No	Rec	203	Unf	0	661	864	GasA	TA	N	FuseF	864	0	0	864	1	0	1	0	2	1	TA	5	Typ	0	NA	Detchd	1938	Unf	1	200	TA	Fa	Y	0	0	96	0	0	0	NA	NA	NA	0	6	2010	WD	Normal	58500	3.401197382	9.013351778	5.313205979			1.609437912	0					5.477225575	9.013473544	14.24780685			0	2.236067978	0	0	0	0	1		0.309006599	0.302491551	0.057446072	0.252862594	0.02258099	0.055612195	BrkTil
1382	20	RL	NA	12925	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	7	1970	1970	Gable	CompShg	BrkFace	Plywood	None	0	TA	TA	CBlock	TA	TA	Mn	BLQ	865	Unf	0	340	1205	GasA	Ex	Y	SBrkr	2117	0	0	2117	0	0	2	1	4	1	TA	7	Typ	2	Gd	Attchd	1970	Fin	2	550	TA	TA	Y	0	42	0	0	0	0	NA	NA	NA	0	5	2008	WD	Normal	237500	2.995732274	9.466918699	6.762729507			1.945910149	0.693147181		3.737669618			4.472135955	9.466996066	29.41088234			0	2.645751311	0	6.480740698	0	0	1.414213562		0.110881916	0.238510984	0.198185221	0.064999498	0.02504126	0.362381122	Wood
1383	70	RM	60	7200	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	2Story	7	7	1920	1950	Hip	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	BrkTil	Fa	TA	No	Unf	0	Unf	0	596	596	GasA	Ex	Y	SBrkr	998	764	0	1762	1	0	1	1	4	1	Gd	8	Typ	0	NA	Detchd	1989	Unf	2	576	TA	TA	N	36	0	221	0	0	0	NA	NA	NA	0	10	2006	WD	Normal	157000	4.248495242	8.881836305				2.079441542	0.693147181	3.583518939				8.366600265	8.881975184	0			0	2.828427125	6	0	0	0	1.414213562		0.177343423	0.08828325	0.133175755	0.298534143	0.222818598	0.079844833	Slab
1384	30	RL	NA	25339	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	7	1918	2007	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	Gd	BrkTil	TA	TA	No	Unf	0	Unf	0	816	816	GasA	Ex	Y	SBrkr	1416	0	0	1416	0	0	2	0	3	1	Gd	7	Typ	0	NA	Attchd	2007	Unf	2	576	TA	TA	N	0	0	112	0	0	0	NA	NA	NA	0	8	2007	WD	Normal	112000	3.401197382	10.14009999				1.945910149	0.693147181					5.477225575	10.14013945	0			0	2.645751311	0	0	0	0	1.414213562		0.206715449	0.149287554	0.088606805	0.421815788	0.067056673	0.066517732	Slab
1385	50	RL	60	9060	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1.5Fin	6	5	1939	1950	Gable	CompShg	WdShing	Wd Shng	None	0	TA	TA	BrkTil	TA	TA	Mn	Rec	204	Unf	0	356	560	GasA	TA	Y	SBrkr	698	560	0	1258	0	0	1	0	2	1	TA	6	Typ	0	NA	Detchd	1939	Unf	1	280	TA	TA	P	0	0	0	0	0	0	NA	MnPrv	NA	0	10	2009	WD	Normal	105000	3.912023005	9.111624399	5.318119994			1.791759469	0					7.071067812	9.111734768	14.28285686			0	2.449489743	0	0	0	0	1		0.324487605	0.241010808	0.054483627	0.262262431	0.054053092	0.063702437	BrkTil
1386	50	RM	40	5436	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	1.5Fin	4	8	1922	2007	Gable	CompShg	VinylSd	VinylSd	None	0	TA	Gd	BrkTil	TA	TA	No	BLQ	735	Unf	0	61	796	GasA	Gd	Y	SBrkr	796	358	0	1154	1	0	1	0	3	1	Gd	7	Typ	0	NA	Detchd	1922	Unf	1	240	TA	TA	N	0	96	0	0	0	0	NA	MnPrv	NA	0	5	2010	WD	Normal	125500	3.912023005	8.600798775	6.599870499			1.945910149	0		4.564348192			7.071067812	8.600982717	27.11088342			0	2.645751311	0	9.797958971	0	0	1		0.268812865	0.311374983	0.127011647	0.065839114	0.097440845	0.129520547	CBlock
1387	60	RL	80	16692	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NWAmes	RRAn	Norm	1Fam	2Story	7	5	1978	1978	Gable	CompShg	Plywood	Plywood	BrkFace	184	TA	TA	CBlock	Gd	TA	No	BLQ	790	LwQ	469	133	1392	GasA	TA	Y	SBrkr	1392	1392	0	2784	1	0	3	1	5	1	Gd	12	Typ	2	TA	Attchd	1978	RFn	2	564	TA	TA	Y	0	112	0	0	440	519	Fa	MnPrv	TenC	2000	7	2006	WD	Normal	250000	4.094344562	9.722684842	6.672032946			2.48490665	0.693147181		4.718498871	6.251903883	7.60090246	7.745966692	9.722744749	28.10693865			0	3.464101615	0	10.58300524	22.7815715	44.72135955	1.414213562		0.010597628	0.016604568	0.009704966	0.070391349	0.881033172	0.011668317	Stone
1388	50	RM	60	8520	Pave	Gr	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Artery	Norm	1Fam	1.5Fin	6	7	1916	1950	Gable	CompShg	Stucco	Stucco	None	0	TA	Gd	BrkTil	TA	TA	No	Rec	168	LwQ	546	0	714	GasW	TA	N	SBrkr	1664	862	0	2526	0	0	2	0	5	1	Gd	10	Typ	1	Gd	Detchd	1916	Unf	1	216	TA	TA	Y	88	15	0	0	0	0	NA	GdWo	NA	0	8	2007	CWD	Family	136000	3.912023005	9.05017162	5.123963979			2.302585093	0	4.477336815	2.708050201			7.071067812	9.050288984	12.9614814			0	3.16227766	9.38083152	3.872983346	0	0	1		0.263939265	0.086508172	0.03508555	0.128652313	0.421311874	0.064502826	Stone
1389	20	RL	42	14892	Pave	NA	IR1	HLS	AllPub	CulDSac	Gtl	Gilbert	Norm	Norm	1Fam	1Story	9	5	2006	2007	Gable	CompShg	VinylSd	VinylSd	Stone	160	Ex	TA	PConc	Ex	TA	Gd	GLQ	1320	Unf	0	426	1746	GasA	Ex	Y	SBrkr	1746	0	0	1746	1	0	2	0	3	1	Ex	7	Typ	2	Gd	Attchd	2006	Fin	3	758	TA	TA	Y	201	39	0	0	0	0	NA	NA	NA	0	10	2009	WD	Normal	377500	2.995732274	9.608579435	7.185387016			1.945910149	1.098612289	5.303304908	3.663561646			4.472135955	9.608646583	36.33180425			0	2.645751311	14.17744688	6.244997998	0	0	1.732050808		0.009979248	0.071896352	0.288568449	0.005537297	0.002795636	0.621223017	Wood
